Funkcja f(x)=cbrt(x) dla x?[0,8]
n=1150;12.215652173913044
n=1200;12.226666666666667
n=1200;12.346666666666666
n=1200;12.053333333333333
n=1200;12.32
n=1200;12.186666666666667
n=1250;12.0832
n=1250;11.8528
n=1250;11.7888
n=1250;11.904
n=1250;12.3648
n=1300;11.753846153846155
n=1300;12.036923076923078
n=1300;11.827692307692308
n=1300;12.11076923076923
n=1300;11.864615384615385
n=1350;12.397037037037038
n=1350;12.088888888888889
n=1350;12.148148148148149
n=1350;12.242962962962963
n=1350;12.10074074074074
n=1400;11.725714285714286
n=1400;12.09142857142857
n=1400;12.17142857142857
n=1400;12.06857142857143
n=1400;12.102857142857143
n=1450;12.126896551724139
n=1450;11.972413793103449
n=1450;12.049655172413793
n=1450;12.00551724137931
n=1450;11.961379310344828
n=1500;12.032
n=1500;11.669333333333332
n=1500;11.893333333333333
n=1500;12.096
n=1500;11.946666666666667
n=1550;11.912258064516129
n=1550;11.984516129032258
n=1550;11.85032258064516
n=1550;12.170322580645161
n=1550;11.778064516129032
n=1600;12.2
n=1600;11.99
n=1600;11.76
n=1600;12.0
n=1600;11.77
n=1650;11.946666666666667
n=1650;12.111515151515151
n=1650;11.82060606060606
n=1650;11.946666666666667
n=1650;12.043636363636363
n=1700;12.32
n=1700;12.028235294117646
n=1700;11.858823529411765
n=1700;11.830588235294117
n=1700;12.056470588235294
n=1750;12.041142857142857
n=1750;11.87657142857143
n=1750;12.06857142857143
n=1750;12.013714285714286
n=1750;12.205714285714286
n=1800;12.293333333333333
n=1800;12.133333333333333
n=1800;11.742222222222223
n=1800;11.982222222222223
n=1800;12.106666666666667
n=1850;11.978378378378379
n=1850;11.865945945945946
n=1850;11.796756756756757
n=1850;12.012972972972973
n=1850;11.675675675675675
n=1900;12.176842105263157
n=1900;11.503157894736843
n=1900;12.227368421052631
n=1900;11.91578947368421
n=1900;11.983157894736841
n=1950;12.201025641025641
n=1950;11.716923076923077
n=1950;12.004102564102563
n=1950;11.856410256410257
n=1950;11.848205128205128
n=2000;12.04
n=2000;11.824
n=2000;11.76
n=2000;12.144
n=2000;11.784
n=2050;12.113170731707317
n=2050;11.83219512195122
n=2050;12.074146341463415
n=2050;11.816585365853658
n=2050;12.019512195121951
n=2100;12.114285714285714
n=2100;12.038095238095238
n=2100;11.725714285714286
n=2100;12.35047619047619
n=2100;11.900952380952381
n=2150;11.981395348837209
n=2150;12.10046511627907
n=2150;12.234418604651163
n=2150;12.375813953488372
n=2150;12.033488372093023
n=2200;12.174545454545454
n=2200;12.276363636363635
n=2200;11.97090909090909
n=2200;12.181818181818182
n=2200;12.18909090909091
n=2250;12.16
n=2250;12.010666666666667
n=2250;12.231111111111112
n=2250;12.096
n=2250;11.939555555555556
n=2300;11.965217391304348
n=2300;12.125217391304348
n=2300;12.201739130434783
n=2300;11.99304347826087
n=2300;11.916521739130435
n=2350;11.996595744680851
n=2350;11.908085106382979
n=2350;12.105531914893618
n=2350;12.057872340425533
n=2350;12.010212765957446
n=2400;11.986666666666666
n=2400;12.226666666666667
n=2400;12.22
n=2400;12.046666666666667
n=2400;12.093333333333334
n=2450;12.042448979591837
n=2450;11.944489795918367
n=2450;12.114285714285714
n=2450;12.166530612244898
n=2450;12.062040816326531
n=2500;11.7632
n=2500;11.9424
n=2500;11.9168
n=2500;12.1088
n=2500;12.0256
n=2550;12.097254901960785
n=2550;12.08470588235294
n=2550;12.059607843137256
n=2550;11.896470588235294
n=2550;12.090980392156863
n=2600;11.975384615384616
n=2600;12.116923076923078
n=2600;11.92
n=2600;12.067692307692308
n=2600;12.092307692307692
n=2650;12.015094339622642
n=2650;11.906415094339623
n=2650;12.057358490566038
n=2650;11.954716981132075
n=2650;11.846037735849057
n=2700;11.958518518518519
n=2700;11.881481481481481
n=2700;12.165925925925926
n=2700;12.059259259259258
n=2700;12.29037037037037
n=2750;11.84
n=2750;11.723636363636365
n=2750;11.985454545454546
n=2750;12.032
n=2750;11.828363636363637
n=2800;11.868571428571428
n=2800;12.085714285714285
n=2800;12.165714285714285
n=2800;11.834285714285715
n=2800;12.09142857142857
n=2850;11.868070175438596
n=2850;12.143157894736841
n=2850;11.727719298245614
n=2850;11.901754385964912
n=2850;11.856842105263159
n=2900;11.828965517241379
n=2900;11.99448275862069
n=2900;12.038620689655172
n=2900;12.104827586206897
n=2900;12.093793103448276
n=2950;12.208813559322033
n=2950;12.029830508474577
n=2950;12.056949152542373
n=2950;12.208813559322033
n=2950;11.953898305084746
n=3000;12.122666666666667
n=3000;11.781333333333333
n=3000;12.117333333333333
n=3000;11.770666666666667
n=3000;12.101333333333333
n=3050;12.144262295081967
n=3050;11.98688524590164
n=3050;11.965901639344262
n=3050;12.049836065573771
n=3050;12.091803278688525
n=3100;11.881290322580645
n=3100;12.061935483870968
n=3100;12.180645161290322
n=3100;11.891612903225807
n=3100;11.845161290322581
n=3150;12.012698412698413
n=3150;12.043174603174602
n=3150;12.144761904761905
n=3150;12.215873015873015
n=3150;12.007619047619048
n=3200;11.935
n=3200;12.045
n=3200;12.055
n=3200;12.015
n=3200;11.985
n=3250;12.01723076923077
n=3250;12.032
n=3250;12.08123076923077
n=3250;12.061538461538461
n=3250;11.904
n=3300;12.014545454545454
n=3300;11.961212121212121
n=3300;12.014545454545454
n=3300;11.932121212121212
n=3300;12.063030303030303
n=3350;12.021492537313433
n=3350;11.749253731343284
n=3350;11.921194029850746
n=3350;12.040597014925373
n=3350;12.097910447761194
n=3400;12.15529411764706
n=3400;12.127058823529412
n=3400;12.009411764705883
n=3400;11.957647058823529
n=3400;11.934117647058823
n=3450;11.932753623188406
n=3450;12.030144927536233
n=3450;11.983768115942029
n=3450;12.095072463768116
n=3450;12.030144927536233
n=3500;11.853714285714286
n=3500;11.794285714285714
n=3500;12.224
n=3500;12.032
n=3500;12.03657142857143
n=3550;12.114929577464789
n=3550;11.853521126760564
n=3550;11.997746478873239
n=3550;11.966197183098592
n=3550;11.907605633802817
n=3600;12.12
n=3600;11.826666666666666
n=3600;11.928888888888888
n=3600;11.973333333333333
n=3600;12.053333333333333
n=3650;12.142465753424657
n=3650;11.958356164383561
n=3650;11.940821917808218
n=3650;11.787397260273973
n=3650;12.142465753424657
n=3700;11.818378378378378
n=3700;12.09945945945946
n=3700;12.021621621621621
n=3700;11.978378378378379
n=3700;12.064864864864864
n=3750;11.882666666666667
n=3750;11.8272
n=3750;11.9296
n=3750;11.989333333333333
n=3750;11.921066666666666
n=3800;11.92421052631579
n=3800;11.886315789473684
n=3800;12.021052631578947
n=3800;11.966315789473684
n=3800;12.193684210526316
n=3850;11.997922077922079
n=3850;11.848311688311687
n=3850;12.126753246753246
n=3850;12.014545454545454
n=3850;11.981298701298702
n=3900;12.225641025641025
n=3900;11.97948717948718
n=3900;12.11076923076923
n=3900;12.04102564102564
n=3900;12.102564102564102
n=3950;12.115443037974684
n=3950;12.010126582278481
n=3950;12.07493670886076
n=3950;11.70632911392405
n=3950;11.835949367088608
n=4000;12.048
n=4000;12.08
n=4000;12.024
n=4000;11.98
n=4000;12.028
n=4050;11.828148148148149
n=4050;12.175802469135803
n=4050;12.128395061728394
n=4050;11.90320987654321
n=4050;12.270617283950617
n=4100;12.30439024390244
n=4100;12.031219512195122
n=4100;12.035121951219512
n=4100;12.042926829268293
n=4100;12.093658536585366
n=4150;11.924819277108433
n=4150;11.986506024096386
n=4150;11.866987951807229
n=4150;12.059759036144579
n=4150;11.994216867469879
n=4200;11.977142857142857
n=4200;11.927619047619048
n=4200;12.11047619047619
n=4200;12.038095238095238
n=4200;12.09142857142857
n=4250;11.565176470588236
n=4250;11.870117647058823
n=4250;11.975529411764706
n=4250;12.103529411764706
n=4250;11.907764705882354
n=4300;12.037209302325582
n=4300;11.843720930232559
n=4300;12.10046511627907
n=4300;12.10046511627907
n=4300;12.089302325581395
n=4350;11.954022988505747
n=4350;11.8583908045977
n=4350;12.042298850574713
n=4350;12.123218390804597
n=4350;12.112183908045978
n=4400;11.894545454545455
n=4400;11.967272727272727
n=4400;11.894545454545455
n=4400;12.10909090909091
n=4400;12.170909090909092
n=4450;12.041348314606742
n=4450;12.142022471910112
n=4450;12.034157303370787
n=4450;12.005393258426967
n=4450;12.10247191011236
n=4500;12.032
n=4500;11.886222222222223
n=4500;11.857777777777779
n=4500;12.060444444444444
n=4500;12.238222222222221
n=4550;11.998241758241758
n=4550;11.906813186813187
n=4550;11.934945054945056
n=4550;11.991208791208791
n=4550;12.026373626373626
n=4600;11.951304347826087
n=4600;12.024347826086956
n=4600;11.92695652173913
n=4600;11.833043478260869
n=4600;12.031304347826087
n=4650;11.846881720430108
n=4650;11.846881720430108
n=4650;11.963870967741936
n=4650;11.712688172043011
n=4650;12.036129032258064
n=4700;12.078297872340425
n=4700;11.996595744680851
n=4700;11.979574468085106
n=4700;11.64936170212766
n=4700;12.19744680851064
n=4750;12.048842105263159
n=4750;11.920842105263159
n=4750;11.873684210526315
n=4750;11.917473684210526
n=4750;11.92757894736842
n=4800;12.203333333333333
n=4800;11.98
n=4800;11.953333333333333
n=4800;12.12
n=4800;11.856666666666667
n=4850;11.952164948453609
n=4850;12.16
n=4850;11.912577319587628
n=4850;11.925773195876289
n=4850;12.18639175257732
n=4900;12.114285714285714
n=4900;12.019591836734694
n=4900;11.898775510204082
n=4900;11.830204081632653
n=4900;12.03265306122449
n=4950;12.18909090909091
n=4950;11.862626262626263
n=4950;11.914343434343435
n=4950;11.891717171717172
n=4950;12.095353535353535
n=5000;11.7056
n=5000;11.7824
n=5000;11.84
n=5000;12.1472
n=5000;12.048
